"year_name","NAME","STATE","FIPS","Storm.Name","Storm.Category","time","date","radius","radii_desc","landfall_date","landfall_time"
"30174","2012_SANDY","hernando","florida",12053,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30175","2012_SANDY","highlands","florida",12055,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30176","2012_SANDY","hillsborough","florida",12057,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30177","2012_SANDY","indian river","florida",12061,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30178","2012_SANDY","jefferson","florida",12065,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30179","2012_SANDY","lafayette","florida",12067,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30180","2012_SANDY","lake","florida",12069,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30181","2012_SANDY","lee","florida",12071,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30182","2012_SANDY","leon","florida",12073,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30183","2012_SANDY","levy","florida",12075,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30184","2012_SANDY","liberty","florida",12077,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30185","2012_SANDY","madison","florida",12079,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30186","2012_SANDY","manatee","florida",12081,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30187","2012_SANDY","marion","florida",12083,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30188","2012_SANDY","martin","florida",12085,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30189","2012_SANDY","miami-dade","florida",12086,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30190","2012_SANDY","monroe","florida",12087,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30191","2012_SANDY","nassau","florida",12089,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30192","2012_SANDY","okeechobee","florida",12093,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30193","2012_SANDY","orange","florida",12095,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30194","2012_SANDY","osceola","florida",12097,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30195","2012_SANDY","palm beach","florida",12099,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30196","2012_SANDY","pasco","florida",12101,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30197","2012_SANDY","pinellas","florida",12103,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30198","2012_SANDY","polk","florida",12105,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30199","2012_SANDY","putnam","florida",12107,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30200","2012_SANDY","st. johns","florida",12109,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30201","2012_SANDY","st. lucie","florida",12111,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30202","2012_SANDY","sarasota","florida",12115,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30203","2012_SANDY","seminole","florida",12117,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30204","2012_SANDY","sumter","florida",12119,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30205","2012_SANDY","suwannee","florida",12121,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30206","2012_SANDY","taylor","florida",12123,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30207","2012_SANDY","union","florida",12125,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30208","2012_SANDY","volusia","florida",12127,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30209","2012_SANDY","wakulla","florida",12129,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30210","2012_SANDY","appling","georgia",13001,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30211","2012_SANDY","atkinson","georgia",13003,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30212","2012_SANDY","bacon","georgia",13005,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30213","2012_SANDY","ben hill","georgia",13017,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30214","2012_SANDY","berrien","georgia",13019,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30215","2012_SANDY","brantley","georgia",13025,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30216","2012_SANDY","brooks","georgia",13027,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30217","2012_SANDY","bryan","georgia",13029,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30218","2012_SANDY","bulloch","georgia",13031,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30219","2012_SANDY","burke","georgia",13033,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30220","2012_SANDY","camden","georgia",13039,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30221","2012_SANDY","candler","georgia",13043,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30222","2012_SANDY","charlton","georgia",13049,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30223","2012_SANDY","chatham","georgia",13051,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30224","2012_SANDY","clinch","georgia",13065,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30225","2012_SANDY","coffee","georgia",13069,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30226","2012_SANDY","colquitt","georgia",13071,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30227","2012_SANDY","cook","georgia",13075,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30228","2012_SANDY","decatur","georgia",13087,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30229","2012_SANDY","dodge","georgia",13091,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30230","2012_SANDY","echols","georgia",13101,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30231","2012_SANDY","effingham","georgia",13103,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
