"year_name","NAME","STATE","FIPS","Storm.Name","Storm.Category","time","date","radius","radii_desc","landfall_date","landfall_time"
"35726","2012_SANDY","queens","new york",36081,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35727","2012_SANDY","richmond","new york",36085,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35728","2012_SANDY","adams","pennsylvania",42001,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35729","2012_SANDY","berks","pennsylvania",42011,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35730","2012_SANDY","bucks","pennsylvania",42017,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35731","2012_SANDY","carbon","pennsylvania",42025,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35732","2012_SANDY","chester","pennsylvania",42029,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35733","2012_SANDY","columbia","pennsylvania",42037,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35734","2012_SANDY","cumberland","pennsylvania",42041,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35735","2012_SANDY","dauphin","pennsylvania",42043,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35736","2012_SANDY","delaware","pennsylvania",42045,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35737","2012_SANDY","juniata","pennsylvania",42067,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35738","2012_SANDY","lackawanna","pennsylvania",42069,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35739","2012_SANDY","lancaster","pennsylvania",42071,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35740","2012_SANDY","lebanon","pennsylvania",42075,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35741","2012_SANDY","lehigh","pennsylvania",42077,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35742","2012_SANDY","luzerne","pennsylvania",42079,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
